"Outer_Iter",  "rms[A_Rho][0]" , "rms[A_RhoU][0]" , "rms[A_RhoV][0]" ,   "rms[A_E][0]"  
         352, -7.99725088990844, -10.7943989965271, -11.6633599282655, -14.3721375486867
         353, -8.01931161614763, -10.8163718426604, -11.6893227665745, -14.3964333698253
         354, -8.04146898281691, -10.8384390641061, -11.7151697749115, -14.4206453145475
         355, -8.06372451589637, -10.8606025088376, -11.7408992352676, -14.4447772351351
         356, -8.08607975558164, -10.8828640385965, -11.7665103163169, -14.4688336628696
         357, -8.10853625640486, -10.9052255299268, -11.7920031177171, -14.4928197843604
         358, -8.13109558738874, -10.9276888722638, -11.8173786944793, -14.5167414121832
         359, -8.15375933177995, -10.9502559677047, -11.8426390710362, -14.5406049429192
         360, -8.17652908697634, -10.9729287304255, -11.8677872281556, -14.5644173073004
         361, -8.19940646379273, -10.9957090852318, -11.8928270794032, -14.5881859150721
         362, -8.22239308689464, -11.0185989662066, -11.9177634208163, -14.6119185923915
         363, -8.24549059145032,  -11.041600312497,  -11.942601873587, -14.6356235063231
         364, -8.26870062428174, -11.0647150693537, -11.9673487979789,  -14.659309097121
         365, -8.29202484118587, -11.0879451843775,  -11.992011204292, -14.6829839967545
         366,  -8.3154649057591, -11.1112926032838, -12.0165966403818, -14.7066569503025
         367,  -8.3390224874652, -11.1347592696807, -12.0411130805889, -14.7303367344221
         368,   -8.362699259213,  -11.158347120436, -12.0655687962954, -14.7540320771942
         369, -8.38649689660764, -11.1820580804737, -12.0899722328852, -14.7777515776765
         370, -8.41041707270663, -11.2058940657033, -12.1143318739471,  -14.801503631809
         371,  -8.4344614596078, -11.2298569705356, -12.1386561143265, -14.8252963561707
         372, -8.45863172362885, -11.2539486734507, -12.1629531368972,  -14.849137517073
         373,  -8.4829295222774, -11.2781710270473,  -12.187230787687, -14.8730344733365
         374, -8.50735650286301, -11.3025258563727, -12.2114964665272, -14.8969941050805
         375, -8.53191429920959, -11.3270149584549, -12.2357570283529, -14.9210227713101
         376, -8.55660452895018, -11.3516400931169, -12.2600186898291, -14.9451262554615
         377, -8.58142879164454, -11.3764029847404, -12.2842869523863, -14.9693097283285
         378, -8.60638866703957, -11.4013053184159, -12.3085665408543, -14.9935777110912
         379, -8.63148571101403, -11.4263487368304, -12.3328613602805, -15.0179340525715
         380, -8.65672145172248, -11.4515348331077, -12.3571744565322, -15.0423819060185
         381, -8.68209739298403, -11.4768651583785, -12.3815080043036, -15.0669237157704
         382, -8.70761500659873, -11.5023412108969, -12.4058633103952, -15.0915612181722
         383, -8.73327573597541, -11.5279644388946, -12.4302408323398, -15.1162954390683
         384, -8.75908098907195, -11.5537362353803, -12.4546402017835, -15.1411267018395
         385,  -8.7850321430563, -11.5796579426327, -12.4790602911037,  -15.166054647712
         386, -8.81113053765396, -11.6057308489307, -12.5034992667838,  -15.191078263529
         387, -8.83737747879062, -11.6319561856684, -12.5279546672723, -15.2161959172342
         388, -8.86377423465905, -11.6583351332037, -12.5524235121617, -15.2414053715492
         389, -8.89032204062976, -11.6848688181919, -12.5769023768849, -15.2667038846149
         390,  -8.9170220970311, -11.7115583111441, -12.6013875447187, -15.2920882028561
         391, -8.94387555915377, -11.7384046326815, -12.6258751196382, -15.3175546582305
         392, -8.97088356308313,  -11.765408758364, -12.6503611121602,   -15.34309922883
         393, -8.99804720193586, -11.7925716119804, -12.6748416452691, -15.3687176066729
         394, -9.02536753618553, -11.8198940722924, -12.6993130304722, -15.3944052803733
         395, -9.05284559965142, -11.8473769725807, -12.7237719187467, -15.4201576014607
         396, -9.08048239174045, -11.8750211139386, -12.7482154262357, -15.4459698767574
         397,  -9.1082788885668, -11.9028272499308, -12.7726412376125, -15.4718374551192
         398,  -9.1362360441975, -11.9307961084143, -12.7970477235752, -15.4977558045305
         399, -9.16435477785978, -11.9589283779249, -12.8214340328485, -15.5237205874389
         400, -9.19263599952795, -11.9872247315631, -12.8458001268085, -15.5497277639925
         401, -9.22108059407353, -12.0156857967035,  -12.870146873856, -15.5757736306549
         402, -9.24968942333996, -12.0443121927914,  -12.894476076692, -15.6018549089465
         403, -9.27846334808906, -12.0731045265922, -12.9187904463677, -15.6279688178973
         404, -9.30740320435616, -12.1020633649201, -12.9430936474416,  -15.654113095485
         405, -9.33650981535407, -12.1311892609508, -12.9673902212723, -15.6802860349223
         406,  -9.3657840000448,  -12.160482772417, -12.9916855498104, -15.7064865332306
         407, -9.39522655862189,  -12.189944433477, -13.0159857692028, -15.7327141209423
         408, -9.42483828751217, -12.2195747550239, -13.0402977202715, -15.7589689211004
         409, -9.45461996925956, -12.2493742391438, -13.0646288045267, -15.7852516714293
         410,  -9.4845723825421, -12.2793433811949, -13.0889869270373, -15.8115636667636
         411,  -9.5146962759427, -12.3094826208789, -13.1133802961091, -15.8379067553678
         412, -9.54499241196324, -12.3397924306107, -13.1378173719393, -15.8642832664789
         413, -9.57546151803436, -12.3702732283389,  -13.162306690682, -15.8906960177743
         414, -9.60610430320112, -12.4009253997282, -13.1868567642822, -15.9171481297234
         415, -9.63692144249451, -12.4317492788202,  -13.211475939357, -15.9436430339326
         416, -9.66791360244302, -12.4627451715113, -13.2361722882813, -15.9701843602738
         417, -9.69908141781942, -12.4939133478448, -13.2609534723751,  -15.996775878666
         418, -9.73042542721817, -12.5252539589233, -13.2858266395602, -16.0234214125036
         419, -9.76194622192214, -12.5567671340762, -13.3107983799113, -16.0501246613823
         420, -9.79364419821974, -12.5884528565038, -13.3358746259946, -16.0768891883036
         421, -9.82551977815526, -12.6203110669186,  -13.361060419797, -16.1037184104601
         422, -9.85757329833606, -12.6523415418689, -13.3863601070072, -16.1306153488217
         423, -9.88980493635346,   -12.68454394564, -13.4117771216689, -16.1575826461279
         424,  -9.9222148500012, -12.7169177419856, -13.4373140400768, -16.1846224569275
         425,  -9.9548029918738, -12.7494622451148, -13.4629724403175, -16.2117364190316
         426, -9.98756922924622,  -12.782176631722, -13.4887530445974, -16.2389256287873
         427, -10.0205132796017, -12.8150598336674, -13.5146555306181, -16.2661906028837
         428, -10.0536346247666, -12.8481104126331, -13.5406788420746, -16.2935310680877
         429,  -10.086932635287, -12.8813268408634, -13.5668208453282, -16.3209461536509
         430, -10.1204064514808, -12.9147072284147, -13.5930785899253, -16.3484343680383
         431, -10.1540549171848, -12.9482493704414, -13.6194485115325, -16.3759934186029
         432, -10.1878767563489, -12.9819508041627, -13.6459261769943, -16.4036204581957
         433, -10.2218702926337, -13.0158085952245, -13.6725064597028, -16.4313120658154
         434, -10.2560336568742, -13.0498195437114, -13.6991837897579, -16.4590641370031
         435, -10.2903645882227, -13.0839798878858, -13.7259520752265, -16.4868720795983
         436, -10.3248606293495, -13.1182856303884,  -13.752804929355,  -16.514730854122
         437, -10.3595188093409, -13.1527322586417, -13.7797356537824,  -16.542635074816
         438, -10.3943358436059, -13.1873147720767, -13.8067375453892, -16.5705791674689
         439,  -10.429308094153, -13.2220277137508, -13.8338037106672, -16.5985572513232
         440, -10.4644315580246, -13.2568653041477, -13.8609277512534, -16.6265634415253
         441, -10.4997017385934, -13.2918209045338, -13.8881031877759, -16.6545920147833
         442, -10.5351138178322, -13.3268877852371, -13.9153242089162, -16.6826372696089
         443, -10.5706623745016, -13.3620585357145,  -13.942585321898, -16.7106938929324
         444, -10.6063417592637, -13.3973255303318, -13.9698817129898, -16.7387571347108
         445, -10.6421456738427, -13.4326804432778, -13.9972094689878, -16.7668226334978
         446, -10.6780673939388, -13.4681144344584,  -14.024565396099, -16.7948866132185
         447,  -10.714100154762, -13.5036187266924, -14.0519470309844,  -16.822946290153
         448, -10.7502361508527, -13.5391839014539, -14.0793532477308, -16.8509995109658
         449, -10.7864678790664, -13.5748002140137, -14.1067835920437, -16.8790452770875
         450, -10.8227868339408, -13.6104578087579, -14.1342387582035,  -16.907083247803
         451, -10.8591846128251, -13.6461468759087, -14.1617206272695, -16.9351143004132
         452, -10.8956524394115, -13.6818570171197, -14.1892316539678, -16.9631403577101
         453,  -10.932181083247, -13.7175784397238, -14.2167755871095, -16.9911642482775
         454, -10.9687613376135, -13.7533010642696, -14.2443571454982, -17.0191898371949
         455,  -11.005383977541, -13.7890154426033, -14.2719815083446, -17.0472221368452
         456, -11.0420391042397, -13.8247114584066, -14.2996548293375, -17.0752666219565
         457, -11.0787177525363, -13.8603801163793, -14.3273840831208, -17.1033298230515
         458, -11.1154104622224, -13.8960139331881, -14.3551758943932, -17.1314192919368
         459, -11.1521081256746, -13.9316033470223, -14.3830388518621, -17.1595424813062
         460, -11.1888011486159, -13.9671413885539,  -14.410980090572, -17.1877080591289
         461, -11.2254820764346, -14.0026223606955, -14.4390077987678, -17.2159245981192
         462, -11.2621411768773,  -14.038039532594, -14.4671300898033,  -17.244201005441
         463, -11.2987716588112, -14.0733884618614, -14.4953547323421, -17.2725464290205
         464, -11.3353660002281, -14.1086645941569, -14.5236893396403,    -17.3009699085
         465, -11.3719166881241, -14.1438646030843,  -14.552141339917, -17.3294801342727
         466, -11.4084183154181, -14.1789865416202, -14.5807175459438, -17.3580854445109
         467, -11.4448654914178, -14.2140288060166, -14.6094242080865, -17.3867944462554
         468, -11.4812525269794, -14.2489905993687, -14.6382662368838, -17.4156149330095
         469, -11.5175759520093, -14.2838725880651,  -14.667249024028, -17.4445534937756
         470, -11.5538319800204, -14.3186745346148, -14.6963762354248, -17.4736161514034
         471, -11.5900161857345, -14.3533987667598, -14.7256510037229, -17.5028087918171
         472, -11.6261273854328, -14.3880465343303, -14.7550753334821, -17.5321362451155
         473, -11.6621646685245,  -14.422620863969, -14.7846498057207,  -17.561602013284
         474,  -11.698123045037, -14.4571237440453, -14.8143743921338, -17.5912085665984
         475, -11.7340052273695,  -14.491558406667, -14.8442487963604, -17.6209573917751
         476, -11.7698069533382, -14.5259262530783, -14.8742702295229, -17.6508492953155
         477,  -11.805528459657, -14.5602302620929, -14.9044350162045, -17.6808834035545
         478, -11.8411676897706, -14.5944716420699, -14.9347403817567, -17.7110577914449
         479, -11.8767248030247,  -14.628652241582, -14.9651793271397, -17.7413702522047
         480,  -11.912199911664, -14.6627724204062, -14.9957458174103, -17.7718160424532
         481, -11.9475888398422, -14.6968363721022, -15.0264337325101, -17.8023901135403
         482, -11.9828929491694, -14.7308413614848, -15.0572335681428, -17.8330870197094
         483, -12.0181058936716, -14.7647878681407,  -15.088138140672, -17.8638987900629
         484, -12.0532287908725, -14.7986743101889, -15.1191361561429, -17.8948186341033
         485, -12.0882558685479,  -14.832498480975, -15.1502185007057, -17.9258373464419
         486, -12.1231826514172, -14.8662545154618, -15.1813730969569, -17.9569448929542
         487, -12.1580071171521, -14.8999427491575, -15.2125918567786, -17.9881304372501
         488, -12.1927239600984, -14.9335584009284, -15.2438629129939,   -18.01938311951
         489, -12.2273303182805, -14.9670963702231, -15.2751737757018, -18.0506940909372
         490, -12.2618156693788, -15.0005497044714, -15.3065147264198, -18.0820502661435
         491, -12.2961755749582, -15.0339133494545, -15.3378777791315, -18.1134394108837
         492, -12.3304090161642, -15.0671884599458, -15.3692490781191, -18.1448531486412
         493, -12.3645038764322,  -15.100363561678, -15.4006206062056,  -18.176279349103
         494,  -12.398458028168, -15.1334306300464, -15.4319854981014, -18.2077063407206
         495, -12.4322656879758, -15.1663912139329, -15.4633380696259, -18.2391259410776
         496, -12.4659240337227, -15.1992354146395, -15.4946703257327, -18.2705286682543
         497, -12.4994242588193,  -15.231967797601, -15.5259774592099, -18.3019086345153
         498,   -12.53277100546, -15.2645765219411, -15.5572557375764, -18.3332582478119
         499, -12.5659558685059, -15.2970651287468, -15.5885052611145, -18.3645694408217
         500, -12.5989816905688, -15.3294343833514, -15.6197239911693, -18.3958421955736
         501, -12.6318523020879, -15.3616863244668, -15.6509126405404, -18.4270738045713
         502, -12.6645604788876, -15.3938140155005, -15.6820778222015, -18.4582592427998
         503, -12.6971158078882, -15.4258346718584, -15.7132187135721, -18.4894035909458
         504, -12.7295234468037, -15.4577420203662, -15.7443387876306, -18.5205113156557
         505, -12.7617911345324,  -15.489546401981, -15.7754436937181, -18.5515812276287
         506, -12.7939304176089, -15.5212565925427, -15.8065525726036, -18.5826143467619
         507, -12.8259450661772, -15.5528822629505, -15.8376615402411, -18.6136257024992
         508, -12.8578448654213, -15.5844312746293, -15.8687797530372, -18.6446187038822
         509, -12.8896453521478, -15.6159155408063, -15.8999168365591, -18.6755988464221
         510, -12.9213588512922, -15.6473503043925, -15.9310876174331, -18.7065778762167
         511, -12.9530024664823, -15.6787372936768, -15.9622913014721, -18.7375673159082
         512, -12.9845817414046, -15.7101024174617, -15.9935529457566, -18.7685726419838
         513, -13.0161227410157, -15.7414471007959, -16.0248624316116, -18.7996066260031
         514, -13.0476254894113, -15.7727869675516, -16.0562388910782, -18.8306812070903
         515, -13.0791177986612, -15.8041418206936, -16.0876818047064, -18.8618034481184
         516, -13.1106069037878, -15.8355117137918, -16.1192103463602, -18.8929797784066
         517, -13.1420996641691, -15.8669115549002, -16.1508269520902, -18.9242216138137
         518, -13.1736221240223, -15.8983559915374, -16.1825336560089, -18.9555342332397
         519, -13.2051791162835, -15.9298567295989, -16.2143262898461,  -18.986930054555
         520, -13.2367809358344, -15.9614107152259, -16.2462126346895, -19.0184145996225
         521, -13.2684372524854, -15.9930354456033, -16.2781960480417, -19.0499809662744
         522, -13.3001556467602, -16.0247345069079, -16.3102795604943,  -19.081642519957
         523, -13.3319417441618, -16.0565075814263, -16.3424449404407, -19.1134058119401
         524, -13.3638067424786, -16.0883683060234, -16.3747074631218, -19.1452736474595
         525, -13.3957380330231, -16.1203033407457, -16.4070447406857,  -19.177234263169
         526, -13.4277529583267, -16.1523197179045, -16.4394727950711, -19.2092747232993
         527, -13.4598519435101, -16.1844268612038, -16.4719707418273, -19.2414088937024
         528, -13.4920206713889, -16.2166119763113, -16.5045063736403, -19.2736486455686
         529, -13.5242697484686, -16.2488641744819, -16.5370906357627, -19.3059650354496
         530, -13.5565880579272, -16.2811904816535, -16.5697421542151, -19.3383307853323
         531, -13.5889631129352, -16.3135743969156, -16.6024066911569, -19.3707695978023
         532,  -13.621396470235, -16.3460138261125, -16.6350664754439, -19.4032676397515
         533, -13.6538883102668, -16.3784960280416, -16.6677566704731, -19.4357973250757
         534, -13.6864007499765, -16.4109996557744, -16.7004144865581, -19.4683635155462
         535, -13.7189587150986, -16.4435365660037, -16.7330811312447, -19.5009286930746
         536, -13.7515298403267, -16.4761001882696, -16.7656543731941, -19.5335358161688
         537, -13.7841141539441, -16.5086518750458, -16.7982191598039, -19.5661237594379
         538, -13.8166618988815, -16.5411659599285, -16.8306719460361, -19.5986714575088
         539, -13.8492257779746,  -16.573675425661, -16.8631550618754, -19.6311666432282
         540, -13.8817425794434, -16.6061666058176, -16.8954636947342, -19.6636786296402
         541,  -13.914221076659, -16.6386085514948,  -16.927722379032, -19.6961182967863
         542, -13.9466391100448, -16.6709717002624, -16.9598694639823, -19.7284841059864
         543, -13.9790264152697, -16.7032930612869, -16.9919348799289, -19.7607700144703
         544, -14.0113375384949, -16.7355469817826, -17.0239464477948, -19.7929644258257
